"country_code","country","unit_code","unit","indicator_code","indicator","year","value"
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,93.3
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,90
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,87
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,94.2
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,79.9
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,40.4
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,66.4
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,60.6
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,27.9
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,18.8
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,9.1
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,14.6
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,8.6
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,7.2
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,9.8
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,7.6
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,15.9
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,20.5
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,22.6
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,34.8
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,22.1
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,22.9
"ROU","Romania","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,19.2
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,92.9
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,90.7
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,90
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,88.4
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,84
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,80
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,76.3
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,72.4
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,74.2
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,68.3
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,60.1
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,72.1
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,71
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,62
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,68.1
"ROU","Romania","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,68.1
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,97.2
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,97.3
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,97.3
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,96.5
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,96.5
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,96.7
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,96.8
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,96.7
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,97.3
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,97.3
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,97.2
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,96.6
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,97.2
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,97.1
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,96.7
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,97.1
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,97.2
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,97.4
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,97.2
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,96.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,97.1
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,97
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,96.6
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,96.1
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,96.4
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,96.5
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,72.9
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,92.6
"RUS","Russia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,95.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,97.2
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,97.5
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,95.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,96.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,95
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,95
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,94.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,95.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,94.7
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,95.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,91.7
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,90.8
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,91.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,92.8
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,94.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,92
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,94.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,96.4
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,93.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,93.4
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,93.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,92
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,90.5
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,92.4
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,90.3
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,90.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,86.7
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,89
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,91.6
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,92.5
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,92.7
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,90.2
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,9.8
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,10.8
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,9.4
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,11
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,10.3
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,10.8
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,10.7
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,11.2
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,11.1
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,13.3
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,16.5
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,15.2
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,14
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,13.2
"SRB","Serbia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,14.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,98.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,98
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,94
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,84.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,89.2
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,88
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,91.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,91.6
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,91.6
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,91.9
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,84.1
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,85.8
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,89.5
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,91
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,90.8
"SRB","Serbia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,91
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,99.1
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,99
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,98.7
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,97.9
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,96.8
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,96
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,96.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,96.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,96.5
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,96.7
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,97
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,97
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,96.5
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,96.3
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,96.1
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,95.8
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,99.1
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,99
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,98.7
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,97.9
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,96.8
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,96
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,96.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,96.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,96.5
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,96.7
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,97
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,97
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,96.5
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,96.3
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,96.1
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,95.8
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,23.8
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,21.9
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,15.4
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,15.6
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,14.1
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,13.8
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,13.3
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,13
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,12.5
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,11.5
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,12.8
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,12.9
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,11.9
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,11.7
"SVK","Slovak Republic","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,11
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,99.2
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,99.1
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,99
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,98.7
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,98.1
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,97.6
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,97.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,97.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,97.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,97.8
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,98
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,96.4
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,95.7
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,94.5
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,93.9
"SVK","Slovak Republic","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,93.4
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,95
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,95
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,95
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,94.1
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,94
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,93
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,95
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,95
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,86
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,89
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,89
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,90
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,86
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,89
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,89
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,90
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,17.7
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,15.9
